,timestamp,altitude,callsign,geoaltitude,groundspeed,icao24,lastseen,latitude,longitude,onground,origin,track,vertical_rate,distance,flight_id,runway,initial_bearing,initial_flow,simple,track_unwrapped,x,y,timedelta,cluster,navpoints
11400,2019-10-31 08:45:10+00:00,13774.999999999998,ABP721,14125.0,357.35805481828424,49d044,2019-10-31 09:02:19+00:00,48.118068889036024,8.72772216796875,False,LKPR,219.43605846854442,-1088.0,39.88379148646867,ABP721_057,14,190.5732198935969,162-216,True,219.43605846854442,479734.7365396378,5329563.344074803,0.0,15,"RILAX,38LOC,ZH064,D337B"
11401,2019-10-31 08:45:15+00:00,13700.0,ABP721,14050.000000000004,355.9505317853596,49d044,2019-10-31 09:02:19+00:00,48.1116943359375,8.719917297363281,False,LKPR,219.538124153686,-1088.0,39.45102281694329,ABP721_057,14,190.5732198935969,162-216,True,219.538124153686,479151.25264499965,5328856.885977088,5.0,15,"RILAX,38LOC,ZH064,D337B"
11402,2019-10-31 08:45:19+00:00,13625.000000000004,ABP721,13975.000000000002,356.58628730723683,49d044,2019-10-31 09:02:19+00:00,48.10638427734375,8.713355431189902,False,LKPR,219.538124153686,-1088.0,39.09124784180605,ABP721_057,14,190.5732198935969,162-216,True,219.538124153686,478660.6038827496,5328268.46258015,9.0,15,"RILAX,38LOC,ZH064,D337B"
11403,2019-10-31 08:45:24+00:00,13525.0,ABP721,13900.0,355.6863525679869,49d044,2019-10-31 09:02:19+00:00,48.10057067871094,8.70611572265625,False,LKPR,219.86744556012698,-1088.0,38.698241691348635,ABP721_057,14,190.5732198935969,162-216,True,219.86744556012698,478119.17355877813,5327624.304684851,14.0,15,"RILAX,38LOC,ZH064,D337B"
11404,2019-10-31 08:45:29+00:00,13450.0,ABP721,13800.000000000005,355.56262676942015,49d044,2019-10-31 09:02:19+00:00,48.09397888183594,8.697944641113281,False,LKPR,220.0944202523639,-1023.9999999999998,38.25453791320888,ABP721_057,14,190.5732198935969,162-216,True,220.0944202523639,477507.9304780424,5326893.972141845,19.0,15,"RILAX,38LOC,ZH064,D337B"
11405,2019-10-31 08:45:34+00:00,13349.999999999998,ABP721,13700.0,355.4444846953042,49d044,2019-10-31 09:02:19+00:00,48.08771682997881,8.690044696514423,False,LKPR,220.3215493939616,-1023.9999999999998,37.833869425131,ABP721_057,14,190.5732198935969,162-216,True,220.3215493939616,476916.87209986255,5326200.275373826,24.0,15,"RILAX,38LOC,ZH064,D337B"
11406,2019-10-31 08:45:38+00:00,13300.0,ABP721,13650.0,355.4444846953042,49d044,2019-10-31 09:02:19+00:00,48.08285522460938,8.683799743652344,False,LKPR,220.3215493939616,-1023.9999999999998,37.5078384230233,ABP721_057,14,190.5732198935969,162-216,True,220.3215493939616,476449.576536878,5325661.7934880145,28.0,15,"RILAX,38LOC,ZH064,D337B"
11407,2019-10-31 08:45:43+00:00,13200.0,ABP721,13550.0,354.7982278611303,49d044,2019-10-31 09:02:19+00:00,48.07635498046875,8.675628662109375,False,LKPR,220.19842665012618,-1023.9999999999998,37.074706681986044,ABP721_057,14,190.5732198935969,162-216,True,220.19842665012618,475837.9559269781,5324941.816098026,33.0,15,"RILAX,38LOC,ZH064,D337B"
11408,2019-10-31 08:45:48+00:00,13125.0,ABP721,13475.0,354.4076508373034,49d044,2019-10-31 09:02:19+00:00,48.070166636321495,8.667931189903845,False,LKPR,219.6192776679681,-1023.9999999999998,36.66465708356396,ABP721_057,14,190.5732198935969,162-216,True,219.6192776679681,475261.6148413919,5324256.419942792,38.0,15,"RILAX,38LOC,ZH064,D337B"
11409,2019-10-31 08:45:53+00:00,13025.0,ABP721,13374.999999999998,354.68406030346955,49d044,2019-10-31 09:02:19+00:00,48.06385803222656,8.660179138183594,False,LKPR,219.2666252416281,-1088.0,36.24900725269691,ABP721_057,14,190.5732198935969,162-216,True,219.2666252416281,474681.0110820725,5323557.732924229,43.0,15,"RILAX,38LOC,ZH064,D337B"
